linha=1 | nome=Felipe | acao=estudou computacao | valor=9965
linha=2631 | nome=Felipe | acao=estudou computacao | valor=7483
linha=2632 | nome=Tiago | acao=comparou as metricas | valor=2786
linha=2633 | nome=Felipe | acao=analisou os resultados | valor=6533
linha=2634 | nome=Eduarda | acao=comparou as metricas | valor=7353
linha=2635 | nome=Helena | acao=analisou os resultados | valor=4792
linha=2636 | nome=Ana | acao=analisou os resultados | valor=4385
linha=2637 | nome=Lucas | acao=otimizou o algoritmo | valor=8385
linha=2638 | nome=Mariana | acao=fez um experimento | valor=1301
linha=2639 | nome=Gabriela | acao=participou da aula | valor=4281
linha=2640 | nome=Bruno | acao=comparou as metricas | valor=4725
linha=2641 | nome=Renata | acao=fez um experimento | valor=6863
linha=2642 | nome=Daniela | acao=otimizou o algoritmo | valor=2458
linha=2643 | nome=Natalia | acao=executou o benchmark | valor=1650
linha=2644 | nome=Igor | acao=executou o benchmark | valor=2051
linha=2645 | nome=Daniela | acao=comparou as metricas | valor=6155
linha=2646 | nome=Joao | acao=fez um experimento | valor=7805
linha=2647 | nome=Ana | acao=estudou computacao | valor=6410
linha=2648 | nome=Helena | acao=analisou os resultados | valor=9281
linha=2649 | nome=Carlos | acao=executou o benchmark | valor=8821
linha=2650 | nome=Natalia | acao=executou o benchmark | valor=2617
linha=2651 | nome=Joao | acao=escreveu o relatorio | valor=2389
linha=2652 | nome=Daniela | acao=estudou computacao | valor=4631
linha=2653 | nome=Helena | acao=participou da aula | valor=9371
linha=2654 | nome=Joao | acao=escreveu o relatorio | valor=6534
linha=2655 | nome=Ana | acao=estudou computacao | valor=4310
linha=2656 | nome=Sofia | acao=estudou computacao | valor=7241
linha=2657 | nome=Felipe | acao=estudou computacao | valor=9677
linha=2658 | nome=Felipe | acao=fez um experimento | valor=7758
linha=2659 | nome=Daniela | acao=otimizou o algoritmo | valor=3994
linha=2660 | nome=Helena | acao=analisou os resultados | valor=3132
linha=2661 | nome=Mariana | acao=executou o benchmark | valor=3389
linha=2662 | nome=Ana | acao=executou o benchmark | valor=1371
linha=2663 | nome=Gabriela | acao=otimizou o algoritmo | valor=6090
linha=2664 | nome=Helena | acao=analisou os resultados | valor=9508
linha=2665 | nome=Gabriela | acao=executou o benchmark | valor=9740
linha=2666 | nome=Mariana | acao=comparou as metricas | valor=7216
linha=2667 | nome=Joao | acao=fez um experimento | valor=5843
linha=2668 | nome=Ana | acao=participou da aula | valor=1187
linha=2669 | nome=Ana | acao=analisou os resultados | valor=1172
linha=2670 | nome=Tiago | acao=fez um experimento | valor=4429
linha=2671 | nome=Ana | acao=participou da aula | valor=2044
linha=2672 | nome=Paulo | acao=otimizou o algoritmo | valor=1732
linha=2673 | nome=Felipe | acao=otimizou o algoritmo | valor=2599
linha=2674 | nome=Bruno | acao=participou da aula | valor=6207
linha=2675 | nome=Carlos | acao=escreveu o relatorio | valor=1219
linha=2676 | nome=Paulo | acao=otimizou o algoritmo | valor=6590
linha=2677 | nome=Sofia | acao=participou da aula | valor=3204
linha=2678 | nome=Vitor | acao=participou da aula | valor=3604
linha=2679 | nome=Felipe | acao=fez um experimento | valor=1844
linha=2680 | nome=Eduarda | acao=executou o benchmark | valor=9581
linha=2681 | nome=Otavio | acao=comparou as metricas | valor=6360
linha=2682 | nome=Helena | acao=participou da aula | valor=1605
linha=2683 | nome=Lucas | acao=escreveu o relatorio | valor=8191
linha=2684 | nome=Tiago | acao=executou o benchmark | valor=8835
linha=2685 | nome=Sofia | acao=otimizou o algoritmo | valor=9400
linha=2686 | nome=Gabriela | acao=estudou computacao | valor=7692
linha=2687 | nome=Lucas | acao=fez um experimento | valor=1564
linha=2688 | nome=Daniela | acao=comparou as metricas | valor=7109
linha=2689 | nome=Vitor | acao=comparou as metricas | valor=2138
linha=2690 | nome=Sofia | acao=analisou os resultados | valor=9278
linha=2691 | nome=Daniela | acao=fez um experimento | valor=6189
linha=2692 | nome=Gabriela | acao=comparou as metricas | valor=5129
linha=2693 | nome=Otavio | acao=executou o benchmark | valor=5394
linha=2694 | nome=Sofia | acao=otimizou o algoritmo | valor=3195
linha=2695 | nome=Gabriela | acao=estudou computacao | valor=3224
linha=2696 | nome=Eduarda | acao=executou o benchmark | valor=5163
linha=2697 | nome=Paulo | acao=otimizou o algoritmo | valor=3919
linha=2698 | nome=Joao | acao=executou o benchmark | valor=9266
linha=2699 | nome=Igor | acao=fez um experimento | valor=3559
linha=2700 | nome=Eduarda | acao=participou da aula | valor=8319
linha=2701 | nome=Tiago | acao=otimizou o algoritmo | valor=4146
linha=2702 | nome=Ana | acao=comparou as metricas | valor=7152
linha=2703 | nome=Gabriela | acao=executou o benchmark | valor=5798
linha=2704 | nome=Lucas | acao=comparou as metricas | valor=7513
linha=2705 | nome=Gabriela | acao=fez um experimento | valor=7000
linha=2706 | nome=Lucas | acao=analisou os resultados | valor=3495
linha=2707 | nome=Mariana | acao=participou da aula | valor=2870
linha=2708 | nome=Otavio | acao=fez um experimento | valor=2393
linha=2709 | nome=Lucas | acao=otimizou o algoritmo | valor=6366
linha=2710 | nome=Carlos | acao=executou o benchmark | valor=9346
linha=2711 | nome=Natalia | acao=otimizou o algoritmo | valor=5763
linha=2712 | nome=Eduarda | acao=estudou computacao | valor=1227
linha=2713 | nome=Lucas | acao=comparou as metricas | valor=2070
linha=2714 | nome=Renata | acao=analisou os resultados | valor=5354
linha=2715 | nome=Renata | acao=estudou computacao | valor=7866
linha=2716 | nome=Joao | acao=otimizou o algoritmo | valor=5262
linha=2717 | nome=Ana | acao=otimizou o algoritmo | valor=7288
linha=2718 | nome=Ana | acao=executou o benchmark | valor=4756
linha=2719 | nome=Gabriela | acao=comparou as metricas | valor=9765
linha=2720 | nome=Otavio | acao=estudou computacao | valor=7577
linha=2721 | nome=Felipe | acao=comparou as metricas | valor=3141
linha=2722 | nome=Bruno | acao=analisou os resultados | valor=2677
linha=2723 | nome=Bruno | acao=analisou os resultados | valor=3613
linha=2724 | nome=Mariana | acao=escreveu o relatorio | valor=5548
linha=2725 | nome=Renata | acao=analisou os resultados | valor=3811
linha=2726 | nome=Gabriela | acao=otimizou o algoritmo | valor=6756
linha=2727 | nome=Tiago | acao=comparou as metricas | valor=7285
linha=2728 | nome=Daniela | acao=fez um experimento | valor=8472
linha=2729 | nome=Joao | acao=fez um experimento | valor=9545
linha=2730 | nome=Felipe | acao=executou o benchmark | valor=9258
linha=2731 | nome=Mariana | acao=otimizou o algoritmo | valor=2859
linha=2732 | nome=Mariana | acao=otimizou o algoritmo | valor=6245
linha=2733 | nome=Paulo | acao=estudou computacao | valor=8437
linha=2734 | nome=Helena | acao=executou o benchmark | valor=5205
linha=2735 | nome=Paulo | acao=participou da aula | valor=3894
linha=2736 | nome=Joao | acao=otimizou o algoritmo | valor=8818
linha=2737 | nome=Daniela | acao=comparou as metricas | valor=3721
linha=2738 | nome=Joao | acao=participou da aula | valor=8673
linha=2739 | nome=Karen | acao=participou da aula | valor=4081
linha=2740 | nome=Tiago | acao=otimizou o algoritmo | valor=1788
linha=2741 | nome=Bruno | acao=otimizou o algoritmo | valor=5445
linha=2742 | nome=Vitor | acao=participou da aula | valor=9940
linha=2743 | nome=Sofia | acao=estudou computacao | valor=9734
linha=2744 | nome=Felipe | acao=executou o benchmark | valor=3741
linha=2745 | nome=Joao | acao=escreveu o relatorio | valor=1238
linha=2746 | nome=Lucas | acao=comparou as metricas | valor=4364
linha=2747 | nome=Sofia | acao=analisou os resultados | valor=6439
linha=2748 | nome=Carlos | acao=escreveu o relatorio | valor=8736
linha=2749 | nome=Mariana | acao=comparou as metricas | valor=7740
linha=2750 | nome=Karen | acao=fez um experimento | valor=6417
linha=2751 | nome=Karen | acao=comparou as metricas | valor=6365
linha=2752 | nome=Paulo | acao=comparou as metricas | valor=5940
linha=2753 | nome=Mariana | acao=participou da aula | valor=4813
linha=2754 | nome=Eduarda | acao=estudou computacao | valor=2236
linha=2755 | nome=Daniela | acao=comparou as metricas | valor=9483
linha=2756 | nome=Mariana | acao=comparou as metricas | valor=4363
linha=2757 | nome=Felipe | acao=estudou computacao | valor=6851
linha=2758 | nome=Eduarda | acao=estudou computacao | valor=1974
linha=2759 | nome=Bruno | acao=otimizou o algoritmo | valor=8356
linha=2760 | nome=Sofia | acao=participou da aula | valor=9954
linha=2761 | nome=Lucas | acao=estudou computacao | valor=8454
linha=2762 | nome=Eduarda | acao=analisou os resultados | valor=1634
linha=2763 | nome=Paulo | acao=comparou as metricas | valor=3940
linha=2764 | nome=Igor | acao=estudou computacao | valor=4272
linha=2765 | nome=Sofia | acao=analisou os resultados | valor=5038
linha=2766 | nome=Tiago | acao=escreveu o relatorio | valor=7744
linha=2767 | nome=Daniela | acao=escreveu o relatorio | valor=9068
linha=2768 | nome=Tiago | acao=escreveu o relatorio | valor=9000
linha=2769 | nome=Bruno | acao=estudou computacao | valor=3188
linha=2770 | nome=Mariana | acao=analisou os resultados | valor=2241
linha=2771 | nome=Paulo | acao=fez um experimento | valor=8093
linha=2772 | nome=Natalia | acao=fez um experimento | valor=9323
linha=2773 | nome=Sofia | acao=otimizou o algoritmo | valor=9146
linha=2774 | nome=Ana | acao=executou o benchmark | valor=1728
linha=2775 | nome=Paulo | acao=executou o benchmark | valor=5804
linha=2776 | nome=Tiago | acao=executou o benchmark | valor=2505
linha=2777 | nome=Mariana | acao=escreveu o relatorio | valor=2827
linha=2778 | nome=Renata | acao=otimizou o algoritmo | valor=9104
linha=2779 | nome=Mariana | acao=executou o benchmark | valor=3845
linha=2780 | nome=Helena | acao=comparou as metricas | valor=6078
linha=2781 | nome=Tiago | acao=fez um experimento | valor=6769
linha=2782 | nome=Bruno | acao=estudou computacao | valor=1545
linha=2783 | nome=Helena | acao=estudou computacao | valor=5460
linha=2784 | nome=Daniela | acao=escreveu o relatorio | valor=2849
linha=2785 | nome=Daniela | acao=analisou os resultados | valor=9849
linha=2786 | nome=Helena | acao=comparou as metricas | valor=6962
linha=2787 | nome=Tiago | acao=estudou computacao | valor=4648
linha=2788 | nome=Paulo | acao=otimizou o algoritmo | valor=9388
linha=2789 | nome=Felipe | acao=participou da aula | valor=7062
linha=2790 | nome=Lucas | acao=estudou computacao | valor=7326
linha=2791 | nome=Helena | acao=analisou os resultados | valor=2901
linha=2792 | nome=Sofia | acao=fez um experimento | valor=1219
linha=2793 | nome=Tiago | acao=otimizou o algoritmo | valor=6166
linha=2794 | nome=Karen | acao=analisou os resultados | valor=7483
linha=2795 | nome=Eduarda | acao=executou o benchmark | valor=9621
linha=2796 | nome=Ana | acao=fez um experimento | valor=4519
linha=2797 | nome=Natalia | acao=analisou os resultados | valor=8665
linha=2798 | nome=Tiago | acao=estudou computacao | valor=5856
linha=2799 | nome=Vitor | acao=comparou as metricas | valor=6008
linha=2800 | nome=Carlos | acao=executou o benchmark | valor=1891
linha=2801 | nome=Joao | acao=otimizou o algoritmo | valor=1366
linha=2802 | nome=Felipe | acao=executou o benchmark | valor=3962
linha=2803 | nome=Karen | acao=estudou computacao | valor=7747
linha=2804 | nome=Carlos | acao=escreveu o relatorio | valor=2402
linha=2805 | nome=Tiago | acao=fez um experimento | valor=3687
linha=2806 | nome=Mariana | acao=fez um experimento | valor=6962
linha=2807 | nome=Eduarda | acao=participou da aula | valor=8872
linha=2808 | nome=Daniela | acao=participou da aula | valor=3146
linha=2809 | nome=Eduarda | acao=fez um experimento | valor=5012
linha=2810 | nome=Daniela | acao=fez um experimento | valor=2764
linha=2811 | nome=Gabriela | acao=otimizou o algoritmo | valor=7282
linha=2812 | nome=Eduarda | acao=fez um experimento | valor=3561
linha=2813 | nome=Felipe | acao=fez um experimento | valor=6667
linha=2814 | nome=Daniela | acao=analisou os resultados | valor=1051
linha=2815 | nome=Joao | acao=estudou computacao | valor=8246
linha=2816 | nome=Bruno | acao=otimizou o algoritmo | valor=2844
linha=2817 | nome=Carlos | acao=estudou computacao | valor=1360
linha=2818 | nome=Bruno | acao=participou da aula | valor=5180
linha=2819 | nome=Joao | acao=fez um experimento | valor=1779
linha=2820 | nome=Natalia | acao=analisou os resultados | valor=6244
linha=2821 | nome=Tiago | acao=comparou as metricas | valor=4541
linha=2822 | nome=Mariana | acao=executou o benchmark | valor=2255
linha=2823 | nome=Felipe | acao=comparou as metricas | valor=8965
linha=2824 | nome=Felipe | acao=participou da aula | valor=9123
linha=2825 | nome=Carlos | acao=analisou os resultados | valor=3664
linha=2826 | nome=Ana | acao=otimizou o algoritmo | valor=1886
linha=2827 | nome=Helena | acao=analisou os resultados | valor=2653
linha=2828 | nome=Carlos | acao=escreveu o relatorio | valor=9751
linha=2829 | nome=Daniela | acao=participou da aula | valor=5591
linha=2830 | nome=Ana | acao=escreveu o relatorio | valor=5259
linha=2831 | nome=Carlos | acao=analisou os resultados | valor=4776
linha=2832 | nome=Paulo | acao=estudou computacao | valor=2978
linha=2833 | nome=Joao | acao=fez um experimento | valor=7634
linha=2834 | nome=Tiago | acao=analisou os resultados | valor=8763
linha=2835 | nome=Joao | acao=estudou computacao | valor=6832
linha=2836 | nome=Lucas | acao=comparou as metricas | valor=5188
linha=2837 | nome=Bruno | acao=otimizou o algoritmo | valor=7133
linha=2838 | nome=Daniela | acao=fez um experimento | valor=1784
linha=2839 | nome=Sofia | acao=executou o benchmark | valor=2603
linha=2840 | nome=Sofia | acao=executou o benchmark | valor=9841
linha=2841 | nome=Joao | acao=participou da aula | valor=1240
linha=2842 | nome=Paulo | acao=analisou os resultados | valor=5778
linha=2843 | nome=Lucas | acao=comparou as metricas | valor=2133
linha=2844 | nome=Helena | acao=comparou as metricas | valor=1246
linha=2845 | nome=Daniela | acao=executou o benchmark | valor=5020
linha=2846 | nome=Gabriela | acao=executou o benchmark | valor=2942
linha=2847 | nome=Vitor | acao=analisou os resultados | valor=2324
linha=2848 | nome=Gabriela | acao=otimizou o algoritmo | valor=5144
linha=2849 | nome=Lucas | acao=analisou os resultados | valor=9004
linha=2850 | nome=Gabriela | acao=fez um experimento | valor=6847
linha=2851 | nome=Eduarda | acao=escreveu o relatorio | valor=1040
linha=2852 | nome=Mariana | acao=escreveu o relatorio | valor=6976
linha=2853 | nome=Sofia | acao=escreveu o relatorio | valor=7482
linha=2854 | nome=Lucas | acao=fez um experimento | valor=3494
linha=2855 | nome=Gabriela | acao=estudou computacao | valor=5444
linha=2856 | nome=Karen | acao=comparou as metricas | valor=8014
linha=2857 | nome=Felipe | acao=executou o benchmark | valor=8237
linha=2858 | nome=Daniela | acao=executou o benchmark | valor=8685
linha=2859 | nome=Natalia | acao=executou o benchmark | valor=5237
linha=2860 | nome=Sofia | acao=comparou as metricas | valor=8911
linha=2861 | nome=Joao | acao=participou da aula | valor=4002
linha=2862 | nome=Lucas | acao=fez um experimento | valor=4482
linha=2863 | nome=Sofia | acao=participou da aula | valor=6345
linha=2864 | nome=Natalia | acao=analisou os resultados | valor=7598
linha=2865 | nome=Ana | acao=escreveu o relatorio | valor=3782
linha=2866 | nome=Ana | acao=escreveu o relatorio | valor=7623
linha=2867 | nome=Carlos | acao=analisou os resultados | valor=7269
linha=2868 | nome=Natalia | acao=participou da aula | valor=2727
linha=2869 | nome=Karen | acao=otimizou o algoritmo | valor=1868
linha=2870 | nome=Gabriela | acao=comparou as metricas | valor=1144
linha=2871 | nome=Vitor | acao=participou da aula | valor=3940
linha=2872 | nome=Joao | acao=otimizou o algoritmo | valor=8827
linha=2873 | nome=Mariana | acao=analisou os resultados | valor=5938
linha=2874 | nome=Sofia | acao=escreveu o relatorio | valor=3546
linha=2875 | nome=Mariana | acao=analisou os resultados | valor=1774
linha=2876 | nome=Mariana | acao=fez um experimento | valor=5068
linha=2877 | nome=Karen | acao=estudou computacao | valor=3344
linha=2878 | nome=Renata | acao=otimizou o algoritmo | valor=9401
linha=2879 | nome=Tiago | acao=estudou computacao | valor=9609
linha=2880 | nome=Carlos | acao=analisou os resultados | valor=6943
linha=2881 | nome=Carlos | acao=executou o benchmark | valor=8488
linha=2882 | nome=Carlos | acao=participou da aula | valor=2052
linha=2883 | nome=Helena | acao=participou da aula | valor=4263
linha=2884 | nome=Gabriela | acao=otimizou o algoritmo | valor=9249
linha=2885 | nome=Lucas | acao=estudou computacao | valor=5674
